rowID,Cluster,RAJ2000,DEJ2000,Diam,Dist,E(B-V),Age,pmRA,pmDE,Nc,RV,o_RV,[Fe/H],raDeg,decDeg,l,b
1129,Majaess 133      ,10 58 43,-61 11 15,   4.0,     ,      ,      ,  -2.15,  -2.27,  169,       ,   ,,164.679166667,-61.1875,289.773179211,-1.22913887215
1130,Turner 6         ,10 59 01,-59 29 58,   1.3, 3250, 1.320, 7.900,   0.72,   1.76,   39,       ,   ,,164.754166667,-59.4994444444,289.098159325,0.318540785096
1131,Teutsch 106      ,10 59 25,-59 32 49,   3.2, 6660, 1.020, 8.780,  -2.29,   0.56,  125,       ,   ,,164.854166667,-59.5469444444,289.164104954,0.2966328049
1132,Majaess 135      ,10 59 35,-59 00 02,   4.0,     ,      ,      ,  -3.77,  -0.21,  136,       ,   ,,164.895833333,-59.0005555556,288.95524885,0.801981623314
1133,NGC 3496         ,10 59 36,-60 20 12,   8.0,  990, 0.469, 8.471,  -3.61,  -1.14,  503, -51.40,  1,,164.9,-60.3366666667,289.514743269,-0.411352072969
1134,ESO 265 01       ,11 00 58,-45 21 00,   4.0, 3162, 0.000, 9.350,  -7.31,  -0.51,   32,       ,   ,,165.241666667,-45.35,283.374908538,13.2854439158
1135,Sher 1           ,11 01 04,-60 14 00,   1.0, 5875, 1.374, 6.713,  -8.19,   1.93,   24,       ,   ,,165.266666667,-60.2333333333,289.637268521,-0.24194342342
1136,Pismis 17        ,11 01 06,-59 49 00,   6.0, 3504, 0.471, 7.023,  -3.89,   0.59,  201,  65.10,  1,-0.145,165.275,-59.8166666667,289.469322979,0.139400079195
1137,ASCC 64          ,11 03 04,-60 55 12,  21.6, 1500, 0.150, 7.920,  -2.94,  -3.58, 2532,   1.15,  3,,165.766666667,-60.92,290.142162634,-0.768194839829
1138,Ruprecht 163     ,11 04 51,-67 57 00,   2.0, 3019, 0.312, 9.365, -12.26,   6.70,   60,       ,   ,,166.2125,-67.95,293.162679593,-7.12322357634
1139,NGC 3532         ,11 05 39,-58 45 12,  50.0,  492, 0.028, 8.477, -10.95,   4.80,  110,   4.33,  8,0.02,166.4125,-58.7533333333,289.570822673,1.3468092302
1140,Feinstein 1      ,11 05 56,-59 49 00,  25.0, 1159, 0.400, 7.000,  -3.55,  -1.79, 2320,   2.20,  4,,166.483333333,-59.8166666667,290.025108557,0.384695581622
1141,Loden 306        ,11 06 08,-61 06 00,  26.0, 2000, 0.240, 6.760,  -2.62,  -3.39, 3058, -32.06,  2,,166.533333333,-61.1,290.554748032,-0.78451232139
1142,BH 110           ,11 07 18,-61 27 00,   2.0, 5593, 0.420, 9.000,  -9.28,   2.10,   31,       ,   ,,166.825,-61.45,290.821145945,-1.05134433922
1143,ESO 502 19       ,11 08 07,-26 43 48,   3.0, 1338, 0.208, 9.210, -12.16,   2.48,    9,       ,   ,,167.029166667,-26.73,276.026569213,30.6882887485
1144,Teutsch 143a     ,11 08 41,-60 42 48,   1.0, 5483, 0.460, 8.850,  -2.35,  -2.09,   30,       ,   ,,167.170833333,-60.7133333333,290.689245069,-0.307539969143
1145,BH 111           ,11 09 08,-63 50 00,   2.0, 2700, 0.250, 8.350,  -8.75,   0.77,    5,       ,   ,,167.283333333,-63.8333333333,291.940135595,-3.16659008726
1146,Loden 280        ,11 09 42,-59 06 00,   4.0, 5246, 0.625, 8.910,  -4.75,  -2.69,  117,       ,   ,,167.425,-59.1,290.187301501,1.23101757538
1147,NGC 3572         ,11 10 23,-60 14 54,   5.0, 1995, 0.389, 6.891,  -4.37,  -0.96,  222,  -4.00,  1,,167.595833333,-60.2483333333,290.704687814,0.202198988638
1148,Basel 17         ,11 10 34,-59 02 00,  10.0, 1636, 0.160,      ,  -4.36,  -3.14,  498,       ,   ,,167.641666667,-59.0333333333,290.264917719,1.33507355954
1149,Hogg 10          ,11 10 42,-60 24 00,   3.0, 1776, 0.460, 6.784,  -4.55,  -1.01,   86,   1.00,  1,,167.675,-60.4,290.79847817,0.0767301646306
1150,Loden 309        ,11 10 43,-60 23 00,   1.5,  600, 0.250, 8.630,  -5.70,   0.47,   39,   1.00,  1,,167.679166667,-60.3833333333,290.794071939,0.0929351286772
1151,ASCC 65          ,11 11 06,-61 07 12,  26.4, 3500, 0.400, 7.090,  -3.48,  -2.27, 2902, -14.39,  7,,167.775,-61.12,291.115881158,-0.571377836649
1152,Trumpler 18      ,11 11 28,-60 40 00,   5.0, 1358, 0.315, 7.194,  -4.07,  -0.88,  236, -20.00,  1,,167.866666667,-60.6666666667,290.986423737,-0.134639050545
1153,Hogg 11          ,11 11 37,-60 24 00,   2.0, 2270, 0.320, 7.080,  -0.65,   6.58,    5,       ,   ,,167.904166667,-60.4,290.903315952,0.119417045538
1154,Collinder 240    ,11 11 40,-60 18 35,  32.0, 1577, 0.310, 7.160,  -4.33,  -1.82, 3575,  -8.02,  5,,167.916666667,-60.3097222222,290.875155316,0.205412915466
1155,ESO 570 12       ,11 12 07,-21 21 00,   8.0,  640, 0.030, 8.900,  -4.93,  -3.00,   17,   7.80,  1,,168.029166667,-21.35,274.064125601,35.8931787717
1156,NGC 3590         ,11 12 59,-60 47 18,   3.0, 1651, 0.449, 7.231,  -3.30,  -1.28,  117,  -7.33,  3,,168.245833333,-60.7883333333,291.20384124,-0.178288111542
1157,Hogg 12          ,11 13 01,-60 47 00,   4.0, 2000, 0.400, 7.480,  -3.43,  -1.84,  154,       ,   ,,168.254166667,-60.7833333333,291.205765787,-0.172136766395
1158,Stock 13         ,11 13 05,-58 53 00,   5.0, 1577, 0.218, 7.222,  -5.49,  -2.72,  157,   1.00,  1,,168.270833333,-58.8833333333,290.509540866,1.59575865562
1159,ASCC 66          ,11 13 37,-55 25 12,  36.0, 1000, 0.100, 7.760, -13.76,   3.31,   12,       ,   ,,168.404166667,-55.42,289.293156048,4.84004029532
1160,Trumpler 19      ,11 14 20,-57 33 04,  14.0, 1900, 0.080, 9.650,  -4.49,   0.62,  874,       ,   ,,168.583333333,-57.5511111111,290.171490564,2.89491172324
1161,NGC 3603         ,11 15 07,-61 15 36,   4.0, 6900, 1.338, 6.000,  -5.76,   0.28,   12,       ,   ,,168.779166667,-61.26,291.617256634,-0.522255889111
1162,Hogg 13          ,11 16 18,-60 16 00,   3.0, 2208, 0.250, 8.650,  -4.69,  -3.60,   69,       ,   ,,169.075,-60.2666666667,291.393369162,0.456242271459
1163,IC 2714          ,11 17 27,-62 44 00,  14.0, 1238, 0.341, 8.542,  -3.74,   0.12,  535, -14.10,  8,0.01,169.3625,-62.7333333333,292.402071615,-1.79897869403
1164,ESO 093 08       ,11 19 41,-65 13 12,   1.0,14000, 0.800, 9.740,  -3.55,  -1.38,   23,  86.00,  1,,169.920833333,-65.22,293.506539582,-4.04104505961
1165,Melotte 105      ,11 19 42,-63 29 00,   5.0, 1715, 0.830, 8.550,  -6.30,   0.11,  202,   0.40,  2,0.08,169.925,-63.4833333333,292.903934815,-2.41191743793
1166,Loden 336        ,11 20 00,-58 50 00,   2.0,     ,      ,      ,       ,       ,     ,       ,   ,,170.0,-58.8333333333,291.326899452,1.96278337396
1167,ESO 129 19       ,11 21 11,-58 13 54,   5.0, 1791, 0.416, 9.000,  -3.45,  -3.57,  121,       ,   ,,170.295833333,-58.2316666667,291.264954527,2.58085949728
1168,FSR 1586         ,11 22 45,-62 19 06,   5.0, 2420, 1.600, 8.650,  -2.83,  -4.71,  128,       ,   ,,170.6875,-62.3183333333,292.832479602,-1.19836131633
1169,BH 118           ,11 23 03,-58 33 00,   2.0, 1493, 0.270, 8.600,  -7.56,   3.45,   21,       ,   ,,170.7625,-58.55,291.603166666,2.3641004172
1170,NGC 3680         ,11 25 38,-43 14 36,   5.0,  938, 0.066, 9.077,  -5.42,   2.29,   40,   1.28,  8,-0.19,171.408333333,-43.2433333333,286.764122709,16.918429708
1171,Ruprecht 94      ,11 30 37,-63 26 00,  20.0, 3400, 0.300, 7.190,  -4.19,  -2.71,  883,   2.00,  1,,172.654166667,-63.4333333333,294.040612403,-1.96541128303
1172,Ruprecht 164     ,11 30 51,-60 44 00,   5.0,  780, 0.110, 9.000,  -0.89,   5.03,    6,       ,   ,,172.7125,-60.7333333333,293.23754882,0.612578606686
1173,Loden 372        ,11 30 55,-58 29 00,   6.0, 1200, 0.400, 8.550,  -5.28,  -3.49,  186,       ,   ,,172.729166667,-58.4833333333,292.555463525,2.75682373599
1174,Loden 402        ,11 32 52,-60 43 00,  10.0, 2450, 0.180, 8.200,  -3.23,  -3.59,  682,  -3.00,  1,,173.216666667,-60.7166666667,293.467473784,0.703133425414
1175,NGC 3766         ,11 36 14,-61 36 30,   9.3, 2218, 0.200, 7.320,  -7.21,   1.33,    7, -16.66,  2,,174.058333333,-61.6083333333,294.11689052,-0.0304274492765
1176,IC 2944          ,11 38 20,-63 22 22,  65.0, 1794, 0.320, 6.818,  -5.16,  -2.39, 8860,  -2.41, 27,,174.583333333,-63.3727777778,294.848908787,-1.65409997114
1177,ASCC 67          ,11 41 31,-61 01 12,  24.0, 1500, 0.300, 7.670,  -1.22,  -3.76, 2667, -20.73,  2,,175.379166667,-61.02,294.563047629,0.710520705811
1178,Bica 5           ,11 41 34,-62 25 05,   3.0, 1740, 0.000, 8.780,  -4.61,  -5.45,   78,       ,   ,,175.391666667,-62.4180555556,294.942388752,-0.635102339783
1179,Lynga 15         ,11 42 24,-62 29 00,   8.0, 1380, 0.625, 7.400,  -4.02,  -6.47,  327,  -8.20,  2,,175.6,-62.4833333333,295.052630262,-0.672440761605
1180,Ruprecht 95      ,11 43 38,-61 08 00,   4.0, 1634, 0.416, 8.495,  -0.82,  -4.00,  175,       ,   ,,175.908333333,-61.1333333333,294.839807973,0.668609335148
1181,Loden 466        ,11 43 42,-62 31 00,   3.5,     ,      ,      ,  -5.42,  -6.02,  110, -12.91,  3,,175.925,-62.5166666667,295.206202443,-0.665344997326
1182,Stock 14         ,11 43 48,-62 31 00,   6.0, 2399, 0.210, 7.300,  -5.93,   0.82,    2, -12.91,  3,,175.95,-62.5166666667,295.21734657,-0.662356090227
1183,ESO 129 32       ,11 44 09,-61 04 54,   4.0, 1560, 0.416, 8.600,  -2.85,  -2.20,  127,       ,   ,,176.0375,-61.0816666667,294.886740807,0.734654658179
1184,Loden 467        ,11 45 30,-62 26 00,   4.5, 2569, 0.625, 6.600,  -6.47,  -2.34,  124,       ,   ,,176.375,-62.4333333333,295.385923264,-0.531569331884
1185,FSR 1595         ,11 47 05,-62 38 13,   2.4, 4416, 0.854, 6.350,  -3.48,  -1.28,  196,       ,   ,,176.770833333,-62.6369444444,295.613539328,-0.683167270544
1186,SAI 116          ,11 49 18,-62 13 47,   5.0, 2200, 0.980, 8.600,  -6.58,  -1.14,  165,       ,   ,,177.325,-62.2297222222,295.763591876,-0.225911969205
1187,NGC 3909         ,11 49 49,-48 15 06,  16.0, 1100, 0.130, 9.300,  -9.90,   1.45,  250,       ,   ,,177.454166667,-48.2516666667,292.457019346,13.362818576
1188,ESO 217 08       ,11 50 08,-48 14 00,   2.0,     ,      ,      ,       ,       ,     ,       ,   ,,177.533333333,-48.2333333333,292.505028877,13.3933855872
1189,NGC 3960         ,11 50 33,-55 40 24,   5.0, 1850, 0.290, 9.100,  -4.75,   3.97,  188, -22.26, 10,0.02,177.6375,-55.6733333333,294.367224213,6.18263041546
1190,Ruprecht 96      ,11 50 37,-62 08 00,   5.0,  860, 0.250, 9.000,  -4.42,  -0.54,  274,       ,   ,,177.654166667,-62.1333333333,295.890132693,-0.0960075826299
1191,Loden 481        ,11 51 47,-61 17 00,  26.0, 1520, 0.240, 8.190,  -3.15,  -0.43, 2431,  -7.10,  1,,177.945833333,-61.2833333333,295.82806428,0.762918229889
1192,Teutsch 77       ,11 53 15,-62 36 34,   7.0, 1450, 0.450, 9.480,  -3.91,  -1.96,  273,       ,   ,,178.3125,-62.6094444444,296.296140239,-0.489761500931
1193,Loden 480        ,11 56 00,-58 26 00,   2.5, 1200, 0.300, 8.710,  -8.55,   5.73,    6,       ,   ,,179.0,-58.4333333333,295.713411387,3.65929510626
1194,Ruprecht 97      ,11 57 28,-62 43 00,   5.0, 1357, 0.229, 8.343,  -3.89,  -1.11,  176, -14.90,  2,-0.03,179.366666667,-62.7166666667,296.791981264,-0.490080996898
1195,Ruprecht 98      ,11 58 40,-64 35 00,  14.0,  494, 0.162, 8.508,  -7.25,  -7.10,   36,  -7.60,  1,,179.666666667,-64.5833333333,297.305980889,-2.28956307181
1196,Feigelson 1      ,11 59 51,-78 12 27,  18.0,  114, 0.020, 6.602, -39.50,  -1.00,   10,  13.00,  1,,179.9625,-78.2075,300.217311908,-15.608535276
1197,NGC 4052         ,12 01 02,-63 13 30,   9.0, 1209, 0.156, 8.495,  -3.48,   0.38,  378,       ,   ,,180.258333333,-63.225,297.291100124,-0.906617139503
1198,Juchert 13       ,12 01 41,-64 06 00,   4.0, 2944, 0.730, 9.050,  -5.36,  -0.08,  164,       ,   ,,180.420833333,-64.1,297.530765896,-1.75125523759
1199,Alessi Teutsch 8 ,12 02 55,-60 55 30,  24.0,  650, 0.100, 8.650,  -4.71,  -0.11, 2288,       ,   ,,180.729166667,-60.925,297.069133319,1.39322662813
1200,Ruprecht 99      ,12 03 04,-63 51 00,   5.0,  660, 0.050, 9.290,  -4.69,   0.23,  137,       ,   ,,180.766666667,-63.85,297.632518639,-1.47706775449
1201,Ruprecht 100     ,12 05 53,-62 37 00,   6.0, 2435, 0.560, 8.500,  -3.41,  -1.19,  265,       ,   ,-0.2,181.470833333,-62.6166666667,297.721024614,-0.206713943525
1202,ASCC 69          ,12 06 36,-69 46 12,  48.0, 1000, 0.170, 7.910,  -7.52,  -0.64,   12,  -0.99,  2,,181.65,-69.77,299.046577161,-7.23720719144
1203,NGC 4103         ,12 06 40,-61 15 00,   6.0, 1632, 0.294, 7.393,  -7.30,  -0.13,    1, -12.00,  1,,181.666666667,-61.25,297.57359061,1.15509679976
1204,ESO 130 06       ,12 07 46,-59 18 00,  10.0, 2200, 0.120, 8.330,  -7.65,  -1.56,  299,  -1.00,  2,,181.941666667,-59.3,297.374758262,3.09973003647
1205,FSR 1605         ,12 07 52,-65 11 38,   2.8, 4430, 0.833, 9.500,  -6.02,   2.40,   97,       ,   ,,181.966666667,-65.1938888889,298.379471642,-2.70797929222
1206,Loden 565        ,12 08 19,-60 39 00,  16.0,  650, 0.200, 8.050,  -5.41,  -0.81,  698,  10.10,  1,,182.079166667,-60.65,297.669215078,1.78037879172
1207,Ruprecht 101     ,12 09 38,-62 59 00,  14.0, 2318, 0.520, 9.050,  -3.99,   2.34,  918,       ,   ,,182.408333333,-62.9833333333,298.205242552,-0.495873284737
1208,Stock 15         ,12 10 30,-59 29 00,  12.0,     ,      ,      ,  -5.92,  -1.82,  537,       ,   ,,182.625,-59.4833333333,297.748515103,2.97578290159
1209,Alessi 52        ,12 13 02,-62 42 23,   2.2, 3325, 1.080, 9.150,       ,       ,     ,       ,   ,,183.258333333,-62.7063888889,298.54559055,-0.162169585997
1210,Ruprecht 102     ,12 13 33,-62 43 00,   2.0, 1609, 0.521, 7.500,  -6.98,   0.43,  252,       ,   ,,183.3875,-62.7166666667,298.605678088,-0.163603091028
1211,Saurer 4         ,12 14 03,-63 35 36,   1.8, 6190, 1.240, 9.180,  -4.98,   0.59,   37,       ,   ,,183.5125,-63.5933333333,298.789101465,-1.02272476592
1212,ASCC 70          ,12 15 00,-64 25 48,  36.0, 2700, 0.350, 6.920,  -4.99,   1.20, 4173, -10.44,  2,,183.75,-64.43,299.011626224,-1.83596110842
1213,NGC 4230         ,12 17 20,-55 06 06,  10.0, 1445, 0.230, 9.230,  -6.43,  -2.74,  230,       ,   ,,184.333333333,-55.1016666667,298.024598507,7.44479592027
1214,Loden 615        ,12 20 39,-64 47 00,   2.5, 1000, 0.050, 8.630,  -6.80,  -2.67,    8,       ,   ,,185.1625,-64.7833333333,299.658546773,-2.10744274312
1215,ASCC 71          ,12 20 42,-67 31 12,  49.2, 1300, 0.250, 7.880,  -7.73,  -0.30,   28, -17.90,  1,,185.175,-67.52,299.990777121,-4.82395099551
1216,ESO 130 13       ,12 23 18,-59 39 36,  10.0, 4319, 0.630, 9.100,  -3.62,  -0.90,  327,       ,   ,,185.825,-59.66,299.380322405,3.01757169531
1217,NGC 4337         ,12 24 04,-58 07 24,   4.0, 2600, 0.230, 9.200,  -5.52,   2.37,  141, -17.75,  7,0.12,186.016666667,-58.1233333333,299.313039004,4.55595985753
1218,NGC 4349         ,12 24 08,-61 52 18,   5.0, 2176, 0.384, 8.315,  -5.77,   1.44,    1, -11.87, 10,-0.12,186.033333333,-61.8716666667,299.719340821,0.829646178078
1219,ESO 064 05       ,12 24 33,-68 28 00,  10.0, 1239, 0.416, 7.885,  -6.76,   4.30,  372,       ,   ,,186.1375,-68.4666666667,300.457224406,-5.72420942793
1220,Collinder 257    ,12 24 46,-60 53 12,   5.0,     ,      ,      ,  -4.35,  -1.17,  146,       ,   ,,186.191666667,-60.8866666667,299.691739332,1.81717553738
1221,Ruprecht 104     ,12 24 53,-60 26 00,   4.0, 2702, 0.750, 8.890,  -2.31,  -2.25,   84,       ,   ,,186.220833333,-60.4333333333,299.659158775,2.2695638735
1222,Melotte 111      ,12 25 06,+26 06 00, 120.0,   96, 0.013, 8.652,  -6.78,  -3.41,  863,   0.01, 28,0.07,186.275,26.1,221.352817571,84.0248378384
1223,BH 131           ,12 26 14,-63 24 50,   5.0, 6250, 0.620, 9.100,  -5.03,   0.09,  161,       ,   ,,186.558333333,-63.4138888889,300.116246062,-0.680018231863
1224,Loden 624        ,12 26 22,-61 43 00,  38.0, 1423, 0.416, 7.600,  -0.94,  -0.63, 4914, -15.70,  1,,186.591666667,-61.7166666667,299.966169879,1.01062599133
1225,BH 132           ,12 27 00,-64 04 00,   4.0, 5229, 0.645, 9.400,  -4.45,  -0.95,   96,       ,   ,,186.75,-64.0666666667,300.263483601,-1.32160764143
1226,Harvard 5        ,12 27 16,-60 46 44,   5.0, 1184, 0.160, 8.032,  -2.94,  -1.94,  168,  14.90,  6,0.07,186.816666667,-60.7788888889,299.984390032,1.95445134428
1227,NGC 4439         ,12 28 27,-60 06 18,   4.0, 1785, 0.348, 7.909, -10.49,  -0.85,    2,       ,   ,,187.1125,-60.105,300.068134725,2.63886290725
1228,Hogg 23          ,12 28 32,-60 53 43,   7.0, 1250, 0.070, 8.310,  -0.68,  -2.45,  201,       ,   ,,187.133333333,-60.8952777778,300.148771791,1.85263651391
1229,Ruprecht 165     ,12 28 35,-56 26 00,  20.0, 2082, 0.645, 9.115, -14.37,  -2.20,  577,       ,   ,,187.145833333,-56.4333333333,299.75727436,6.29747303692
1230,Hogg 14          ,12 28 36,-59 49 00,   3.0,  969, 0.229, 8.099,  -9.22,   1.08,    1,       ,   ,,187.15,-59.8166666667,300.06118148,2.92772319445
1231,FSR 1617         ,12 28 44,-66 34 52,   4.3, 1828, 0.437, 8.900,  -2.49,   0.36,  141,       ,   ,,187.183333333,-66.5811111111,300.674057085,-3.80895029974
1232,ESO 131 09       ,12 29 38,-57 52 36,   5.0, 2276, 0.850, 7.350,  -2.84,  -0.09,   69,       ,   ,,187.408333333,-57.8766666667,300.025944598,4.87199917938
1233,NGC 4463         ,12 29 56,-64 47 24,   3.5, 1050, 0.434, 7.505,  -4.85,   0.88,    3, -12.20,  1,,187.483333333,-64.79,300.643362325,-2.01385202715
1234,ASCC 72          ,12 33 00,-60 57 00,  30.0, 1100, 0.160, 8.130,  -4.99,  -0.48,   19,       ,   ,,188.25,-60.95,300.694378188,1.84161866104
1235,Ruprecht 105     ,12 34 14,-61 34 00,  12.0,  950, 0.050, 9.010,  -1.53,  -0.68,  511,       ,   ,,188.558333333,-61.5666666667,300.88500683,1.23668448396
1236,ASCC 73          ,12 36 36,-67 17 24,  48.0,  650, 0.050, 8.190, -11.72,  -0.88,   18, -15.80,  1,,189.15,-67.29,301.496322116,-4.45962120764
1237,Collinder 261    ,12 37 57,-68 22 00,   9.0, 2190, 0.270, 9.950,  -0.77,  -0.55,  378, -30.00, 21,-0.03,189.4875,-68.3666666667,301.683608005,-5.52761701429
1238,Trumpler 20      ,12 39 31,-60 38 00,  16.0, 3300, 0.460, 9.110,  -2.22,  -1.94, 1326, -40.80,  5,0.17,189.879166667,-60.6333333333,301.46980835,2.20456640556
1239,NGC 4609         ,12 42 18,-62 59 42,  13.0, 1320, 0.370, 7.700,  -9.45,  -6.52,    1, -21.30,  1,0.05,190.575,-62.995,301.89483139,-0.141654635943
1240,Hogg 15          ,12 43 37,-63 06 00,   7.0, 3200, 1.300, 6.600,  -7.87,   2.39,    1,  55.00,  1,,190.904166667,-63.1,302.04740329,-0.24168565463
1241,Loden 682        ,12 47 17,-60 39 00,  26.0,  900, 0.200, 8.410,  -2.44,  -1.91, 1887, -31.00,  1,,191.820833333,-60.65,302.42248022,2.21763795604
1242,ESO 065 03       ,12 51 37,-69 43 48,   6.0, 2300, 0.450, 8.750,  -2.60,  -2.72,  132, -28.50,  1,,192.904166667,-69.73,302.947519014,-6.85825782725
1243,Loden 694        ,12 53 01,-60 46 00,  23.0, 1700, 0.240, 7.380,  -2.42,  -1.28, 1588, -23.00,  1,,193.254166667,-60.7666666667,303.124807328,2.10448965745
1244,BH 140           ,12 53 06,-67 10 00,   5.0, 3106, 1.850, 8.200,  -5.82,   1.57,  103,       ,   ,,193.275,-67.1666666667,303.093622365,-4.29544091173
1245,NGC 4755         ,12 53 39,-60 21 42,  10.0, 1976, 0.388, 7.216,  -4.42,  -1.53,    5, -20.00, 56,,193.4125,-60.3616666667,303.205666869,2.5089051635
1246,NGC 4815         ,12 57 59,-64 57 36,   5.0, 3079, 0.808, 8.369,  -2.70,  -2.41,  264,       ,   ,-0.01,194.495833333,-64.96,303.624900975,-2.09705975839
1247,NGC 4852         ,13 00 09,-59 36 48,  10.0, 1100, 0.450, 8.300,  -8.41,  -2.59,  457,  -5.00,  1,,195.0375,-59.6133333333,304.035206807,3.2397500392
1248,Latham 1         ,13 10 50,+30 28 36,  60.0, 1015, 0.208, 9.400,  -2.32,  -3.20,  207,  -2.40,  7,,197.708333333,30.4766666667,72.3203311566,84.5913549995
1249,Loden 757        ,13 12 24,-65 18 00,  18.0, 1340, 0.666, 8.070,  -2.95,  -3.35, 1651,       ,   ,,198.1,-65.3,305.121360153,-2.51740227889
1250,Danks 1          ,13 12 27,-62 41 38,   1.5, 3600, 2.680, 6.480, -28.00, -16.00,    9, -42.00,  9,,198.1125,-62.6938888889,305.339055162,0.0796120713303
1251,Danks 2          ,13 12 55,-62 40 52,   1.5, 3600, 2.400, 6.700, -23.00, -11.00,   18, -44.00, 18,,198.229166667,-62.6811111111,305.393457659,0.0879362265216
1252,NGC 5045         ,13 14 10,-63 23 24,  45.2, 1500, 0.370, 7.110,  -3.00,  -2.86, 6205,  -7.35,  3,,198.541666667,-63.39,305.473881325,-0.630486436961
1253,BH 144           ,13 15 06,-65 55 00,   1.5,12000, 0.700, 8.900,  -4.73,  -3.36,   48,  40.00,  3,-0.51,198.775,-65.9166666667,305.345929992,-3.15588698164
1254,NGC 5043         ,13 16 09,-60 04 24,  14.0,  970, 0.150, 8.790,  -7.72,  -1.52,  607,       ,   ,,199.0375,-60.0733333333,306.012895825,2.6505011146
1255,Collinder 268    ,13 18 13,-67 05 00,   5.0, 1963, 0.308, 8.759,  -2.12,  -0.46,  124, -27.18,  1,,199.554166667,-67.0833333333,305.541261927,-4.34735384246
1256,Stock 16         ,13 19 29,-62 38 00,   3.0, 1810, 0.520, 6.900,  -8.97,  -3.36,   72, -41.80,  5,,199.870833333,-62.6333333333,306.148581047,0.0631255979715
1257,Ruprecht 107     ,13 19 46,-64 57 00,   3.0, 1442, 0.458, 7.478,  -3.58,  -3.35,  138,       ,   ,,199.941666667,-64.95,305.926614515,-2.2431000206
1258,FSR 1645         ,13 21 10,-61 56 46,  10.6, 1278, 0.521, 8.000,  -8.34,  -4.77,  563,       ,   ,,200.291666667,-61.9461111111,306.419935364,0.724135176314
1259,Collinder 269    ,13 23 31,-66 11 00,  15.0, 1300, 0.270, 8.520,  -3.45,  -3.87,  986,       ,   ,,200.879166667,-66.1833333333,306.167600812,-3.51332341048
1260,Teutsch 79       ,13 23 39,-63 40 24,   4.4, 1250, 2.560, 8.780,  -3.63,  -2.16,  237,       ,   ,,200.9125,-63.6733333333,306.494464215,-1.02462019832
1261,ESO 324 15       ,13 23 43,-41 53 12,   4.0, 2818, 0.000, 9.700,  -9.97,   1.06,   21,       ,   ,,200.929166667,-41.8866666667,309.341360327,20.5830153727
1262,Loden 821        ,13 24 21,-59 44 00,  19.0, 2800, 0.500, 7.290,  -8.22,  -1.21, 1029, -39.00,  1,-0.099,201.0875,-59.7333333333,307.073625535,2.87348702411
1263,Loden 807        ,13 24 40,-62 29 00,  20.0,  925, 0.200, 8.300,  -7.55,  -3.61, 1108,  -0.10,  1,-0.19,201.166666667,-62.4833333333,306.75932641,0.14122364758
1264,FSR 1651         ,13 25 26,-58 58 20,   1.6, 3602, 0.364, 9.400, -10.42,  -4.14,   30,       ,   ,,201.358333333,-58.9722222222,307.309580782,3.61027140977
